# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-04-11 14:46:06 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12436000 FRANKLIN ROOSEVELT LAKE AT GRAND COULEE DAM, WA
# -----------------------------------------------------------------------------------
#
# Data provided for site 12436000
#            TS   parameter     statistic     Description
#        149680       62614     32400     Lake or reservoir water surface elevation above NGVD 1929, feet (Observation at midnight)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	149680_62614_32400	149680_62614_32400_cd
USGS	12436000	1986-03-13	1286.59	A
USGS	12436000	1986-03-14	1286.21	A
USGS	12436000	1986-03-15	1286.21	A
USGS	12436000	1986-03-16	1286.63	A
USGS	12436000	1986-03-17	1285.95	A
USGS	12436000	1986-03-18	1285.16	A
USGS	12436000	1986-03-19	1285.20	A
USGS	12436000	1986-03-20	1285.17	A
USGS	12436000	1986-03-21	1284.76	A
USGS	12436000	1986-03-22	1285.13	A
USGS	12436000	1986-03-23	1285.70	A
USGS	12436000	1986-03-24	1285.50	A
USGS	12436000	1986-03-25	1285.28	A
USGS	12436000	1986-03-26	1285.12	A
USGS	12436000	1986-03-27	1285.23	A
USGS	12436000	1986-03-28	1285.19	A
USGS	12436000	1986-03-29	1283.94	A
USGS	12436000	1986-03-30	1282.85	A
USGS	12436000	1986-03-31	1281.77	A
USGS	12436000	1986-04-01	1280.30	A
USGS	12436000	1986-04-02	1278.97	A
USGS	12436000	1986-04-03	1277.91	A
USGS	12436000	1986-04-04	1276.85	A
USGS	12436000	1986-04-05	1276.37	A
USGS	12436000	1986-04-06	1275.55	A
USGS	12436000	1986-04-07	1274.90	A
USGS	12436000	1986-04-08	1273.49	A
USGS	12436000	1986-04-09	1272.49	A
USGS	12436000	1986-04-10	1272.36	A
USGS	12436000	1986-04-11	1271.68	A
USGS	12436000	1986-04-12	1270.28	A
USGS	12436000	1986-04-13	1269.31	A
USGS	12436000	1986-04-14	1268.23	A
USGS	12436000	1986-04-15	1266.93	A
USGS	12436000	1986-04-16	1265.69	A
USGS	12436000	1986-04-17	1264.77	A
USGS	12436000	1986-04-18	1264.69	A
USGS	12436000	1986-04-19	1264.98	A
USGS	12436000	1986-04-20	1265.25	A
USGS	12436000	1986-04-21	1264.05	A
USGS	12436000	1986-04-22	1262.84	A
USGS	12436000	1986-04-23	1261.72	A
USGS	12436000	1986-04-24	1260.79	A
USGS	12436000	1986-04-25	1260.09	A
USGS	12436000	1986-04-26	1259.11	A
USGS	12436000	1986-04-27	1258.22	A
USGS	12436000	1986-04-28	1257.68	A
USGS	12436000	1986-04-29	1257.03	A
USGS	12436000	1986-04-30	1256.21	A
USGS	12436000	1986-05-01	1255.27	A
USGS	12436000	1986-05-02	1254.41	A
USGS	12436000	1986-05-03	1253.78	A
USGS	12436000	1986-05-04	1253.93	A
USGS	12436000	1986-05-05	1253.06	A
USGS	12436000	1986-05-06	1252.35	A
USGS	12436000	1986-05-07	1251.94	A
USGS	12436000	1986-05-08	1251.54	A
USGS	12436000	1986-05-09	1250.74	A
USGS	12436000	1986-05-10	1249.64	A
USGS	12436000	1986-05-11	1248.61	A
USGS	12436000	1986-05-12	1247.62	A
USGS	12436000	1986-05-13	1246.80	A
USGS	12436000	1986-05-14	1245.89	A
USGS	12436000	1986-05-15	1244.97	A
USGS	12436000	1986-05-16	1243.67	A
USGS	12436000	1986-05-17	1242.53	A
USGS	12436000	1986-05-18	1242.49	A
USGS	12436000	1986-05-19	1242.12	A
USGS	12436000	1986-05-20	1241.98	A
USGS	12436000	1986-05-21	1242.27	A
USGS	12436000	1986-05-22	1243.16	A
USGS	12436000	1986-05-23	1244.58	A
USGS	12436000	1986-05-24	1245.88	A
USGS	12436000	1986-05-25	1247.35	A
USGS	12436000	1986-05-26	1248.92	A
USGS	12436000	1986-05-27	1251.59	A
USGS	12436000	1986-05-28	1254.32	A
USGS	12436000	1986-05-29	1257.40	A
USGS	12436000	1986-05-30	1259.87	A
USGS	12436000	1986-05-31	1262.44	A
USGS	12436000	1986-06-01	1264.68	A
USGS	12436000	1986-06-02	1266.76	A
USGS	12436000	1986-06-03	1268.73	A
USGS	12436000	1986-06-04	1270.63	A
USGS	12436000	1986-06-05	1272.25	A
USGS	12436000	1986-06-06	1273.85	A
USGS	12436000	1986-06-07	1275.48	A
USGS	12436000	1986-06-08	1277.12	A
USGS	12436000	1986-06-09	1278.53	A
USGS	12436000	1986-06-10	1279.80	A
USGS	12436000	1986-06-11	1280.72	A
USGS	12436000	1986-06-12	1281.50	A
USGS	12436000	1986-06-13	1281.85	A
USGS	12436000	1986-06-14	1281.88	A
USGS	12436000	1986-06-15	1281.72	A
USGS	12436000	1986-06-16	1282.14	A
USGS	12436000	1986-06-17	1282.40	A
USGS	12436000	1986-06-18	1282.60	A
USGS	12436000	1986-06-19	1282.90	A
USGS	12436000	1986-06-20	1282.46	A
USGS	12436000	1986-06-21	1282.30	A
USGS	12436000	1986-06-22	1281.95	A
USGS	12436000	1986-06-23	1281.84	A
USGS	12436000	1986-06-24	1281.40	A
USGS	12436000	1986-06-25	1281.21	A
USGS	12436000	1986-06-26	1281.01	A
USGS	12436000	1986-06-27	1280.39	A
USGS	12436000	1986-06-28	1279.56	A
USGS	12436000	1986-06-29	1279.31	A
USGS	12436000	1986-06-30	1279.37	A
USGS	12436000	1986-07-01	1280.07	A
USGS	12436000	1986-07-02	1280.60	A
USGS	12436000	1986-07-03	1281.65	A
USGS	12436000	1986-07-04	1283.27	A
USGS	12436000	1986-07-05	1285.04	A
USGS	12436000	1986-07-06	1287.08	A
USGS	12436000	1986-07-07	1288.40	A
USGS	12436000	1986-07-08	1289.53	A
USGS	12436000	1986-07-09	1289.60	A
USGS	12436000	1986-07-10	1289.43	A
USGS	12436000	1986-07-11	1288.74	A
USGS	12436000	1986-07-12	1288.59	A
USGS	12436000	1986-07-13	1288.93	A
USGS	12436000	1986-07-14	1289.11	A
USGS	12436000	1986-07-15	1288.67	A
USGS	12436000	1986-07-16	1287.73	A
USGS	12436000	1986-07-17	1287.14	A
USGS	12436000	1986-07-18	1286.17	A
USGS	12436000	1986-07-19	1285.66	A
USGS	12436000	1986-07-20	1286.04	A
USGS	12436000	1986-07-21	1286.25	A
USGS	12436000	1986-07-22	1286.25	A
USGS	12436000	1986-07-23	1286.11	A
USGS	12436000	1986-07-24	1286.07	A
USGS	12436000	1986-07-25	1285.73	A
USGS	12436000	1986-07-26	1285.13	A
USGS	12436000	1986-07-27	1285.40	A
USGS	12436000	1986-07-28	1285.37	A
USGS	12436000	1986-07-29	1285.40	A
USGS	12436000	1986-07-30	1285.44	A
USGS	12436000	1986-07-31	1285.66	A
USGS	12436000	1986-08-01	1285.74	A
USGS	12436000	1986-08-02	1286.40	A
USGS	12436000	1986-08-03	1286.20	A
USGS	12436000	1986-08-04	1286.44	A
USGS	12436000	1986-08-05	1286.77	A
USGS	12436000	1986-08-06	1287.13	A
USGS	12436000	1986-08-07	1287.49	A
USGS	12436000	1986-08-08	1287.64	A
USGS	12436000	1986-08-09	1287.70	A
USGS	12436000	1986-08-10	1288.17	A
USGS	12436000	1986-08-11	1288.19	A
USGS	12436000	1986-08-12	1287.93	A
USGS	12436000	1986-08-13	1287.60	A
USGS	12436000	1986-08-14	1287.25	A
USGS	12436000	1986-08-15	1287.05	A
USGS	12436000	1986-08-16	1287.22	A
USGS	12436000	1986-08-17	1287.58	A
USGS	12436000	1986-08-18	1287.67	A
USGS	12436000	1986-08-19	1286.94	A
USGS	12436000	1986-08-20	1286.08	A
USGS	12436000	1986-08-21	1285.21	A
USGS	12436000	1986-08-22	1284.52	A
USGS	12436000	1986-08-23	1284.72	A
USGS	12436000	1986-08-24	1285.25	A
USGS	12436000	1986-08-25	1285.02	A
USGS	12436000	1986-08-26	1284.56	A
USGS	12436000	1986-08-27	1284.23	A
USGS	12436000	1986-08-28	1284.39	A
USGS	12436000	1986-08-29	1284.60	A
USGS	12436000	1986-08-30	1285.09	A
USGS	12436000	1986-08-31	1285.93	A
USGS	12436000	1986-09-01	1286.10	A
USGS	12436000	1986-09-02	1285.67	A
USGS	12436000	1986-09-03	1285.17	A
USGS	12436000	1986-09-04	1284.78	A
USGS	12436000	1986-09-05	1284.32	A
USGS	12436000	1986-09-06	1284.65	A
USGS	12436000	1986-09-07	1285.26	A
USGS	12436000	1986-09-08	1285.42	A
USGS	12436000	1986-09-09	1285.52	A
USGS	12436000	1986-09-10	1285.78	A
USGS	12436000	1986-09-11	1286.36	A
USGS	12436000	1986-09-12	1286.89	A
USGS	12436000	1986-09-13	1287.50	A
USGS	12436000	1986-09-14	1287.84	A
USGS	12436000	1986-09-15	1287.37	A
USGS	12436000	1986-09-16	1287.22	A
USGS	12436000	1986-09-17	1287.30	A
USGS	12436000	1986-09-18	1287.37	A
USGS	12436000	1986-09-19	1287.42	A
USGS	12436000	1986-09-20	1287.68	A
USGS	12436000	1986-09-21	1287.95	A
USGS	12436000	1986-09-22	1287.63	A
USGS	12436000	1986-09-23	1287.28	A
USGS	12436000	1986-09-24	1287.26	A
USGS	12436000	1986-09-25	1287.01	A
USGS	12436000	1986-09-26	1286.59	A
USGS	12436000	1986-09-27	1286.81	A
USGS	12436000	1986-09-28	1287.32	A
USGS	12436000	1986-09-29	1286.96	A
USGS	12436000	1986-09-30	1286.61	A
USGS	12436000	1986-10-01	1286.32	A
USGS	12436000	1986-10-02	1286.30	A
USGS	12436000	1986-10-03	1286.36	A
USGS	12436000	1986-10-04	1286.93	A
USGS	12436000	1986-10-05	1287.56	A
USGS	12436000	1986-10-06	1287.44	A
USGS	12436000	1986-10-07	1287.78	A
USGS	12436000	1986-10-08	1288.15	A
USGS	12436000	1986-10-09	1288.43	A
USGS	12436000	1986-10-10	1288.44	A
USGS	12436000	1986-10-11	1288.22	A
USGS	12436000	1986-10-12	1287.99	A
USGS	12436000	1986-10-13	1287.99	A
USGS	12436000	1986-10-14	1288.33	A
USGS	12436000	1986-10-15	1288.19	A
USGS	12436000	1986-10-16	1287.98	A
USGS	12436000	1986-10-17	1287.60	A
USGS	12436000	1986-10-18	1287.79	A
USGS	12436000	1986-10-19	1288.12	A
USGS	12436000	1986-10-20	1288.01	A
USGS	12436000	1986-10-21	1288.12	A
USGS	12436000	1986-10-22	1287.90	A
USGS	12436000	1986-10-23	1287.62	A
USGS	12436000	1986-10-24	1287.34	A
USGS	12436000	1986-10-25	1287.97	A
USGS	12436000	1986-10-26	1288.68	A
USGS	12436000	1986-10-27	1288.09	A
USGS	12436000	1986-10-28	1287.54	A
USGS	12436000	1986-10-29	1286.82	A
USGS	12436000	1986-10-30	1286.46	A
USGS	12436000	1986-10-31	1286.60	A
USGS	12436000	1986-11-01	1287.04	A
USGS	12436000	1986-11-02	1287.79	A
USGS	12436000	1986-11-03	1287.60	A
USGS	12436000	1986-11-04	1287.20	A
USGS	12436000	1986-11-05	1286.96	A
USGS	12436000	1986-11-06	1286.96	A
USGS	12436000	1986-11-07	1286.86	A
USGS	12436000	1986-11-08	1287.16	A
USGS	12436000	1986-11-09	1287.43	A
USGS	12436000	1986-11-10	1286.64	A
USGS	12436000	1986-11-11	1286.11	A
USGS	12436000	1986-11-12	1285.74	A
USGS	12436000	1986-11-13	1285.20	A
USGS	12436000	1986-11-14	1284.37	A
USGS	12436000	1986-11-15	1284.01	A
USGS	12436000	1986-11-16	1284.19	A
USGS	12436000	1986-11-17	1284.12	A
USGS	12436000	1986-11-18	1284.10	A
USGS	12436000	1986-11-19	1284.80	A
USGS	12436000	1986-11-20	1285.09	A
USGS	12436000	1986-11-21	1284.99	A
USGS	12436000	1986-11-22	1285.73	A
USGS	12436000	1986-11-23	1286.70	A
USGS	12436000	1986-11-24	1287.46	A
USGS	12436000	1986-11-25	1287.35	A
USGS	12436000	1986-11-26	1287.24	A
USGS	12436000	1986-11-27	1287.77	A
USGS	12436000	1986-11-28	1287.37	A
USGS	12436000	1986-11-29	1287.17	A
USGS	12436000	1986-11-30	1287.18	A
USGS	12436000	1986-12-01	1286.33	A
USGS	12436000	1986-12-02	1286.00	A
USGS	12436000	1986-12-03	1285.85	A
USGS	12436000	1986-12-04	1285.73	A
USGS	12436000	1986-12-05	1285.47	A
USGS	12436000	1986-12-06	1285.56	A
USGS	12436000	1986-12-07	1285.75	A
USGS	12436000	1986-12-08	1285.68	A
USGS	12436000	1986-12-09	1285.16	A
USGS	12436000	1986-12-10	1284.34	A
USGS	12436000	1986-12-11	1283.73	A
USGS	12436000	1986-12-12	1283.20	A
USGS	12436000	1986-12-13	1283.06	A
USGS	12436000	1986-12-14	1283.43	A
USGS	12436000	1986-12-15	1283.21	A
USGS	12436000	1986-12-16	1283.06	A
USGS	12436000	1986-12-17	1283.02	A
USGS	12436000	1986-12-18	1282.69	A
USGS	12436000	1986-12-19	1282.18	A
USGS	12436000	1986-12-20	1282.12	A
USGS	12436000	1986-12-21	1282.88	A
USGS	12436000	1986-12-22	1282.81	A
USGS	12436000	1986-12-23	1283.03	A
USGS	12436000	1986-12-24	1283.36	A
USGS	12436000	1986-12-25	1284.40	A
USGS	12436000	1986-12-26	1284.51	A
USGS	12436000	1986-12-27	1284.50	A
USGS	12436000	1986-12-28	1284.72	A
USGS	12436000	1986-12-29	1284.13	A
USGS	12436000	1986-12-30	1284.24	A
USGS	12436000	1986-12-31	1284.45	A
USGS	12436000	1987-01-01	1285.65	A
USGS	12436000	1987-01-02	1285.80	A
USGS	12436000	1987-01-03	1286.71	A
USGS	12436000	1987-01-04	1287.51	A
USGS	12436000	1987-01-05	1287.99	A
USGS	12436000	1987-01-06	1288.16	A
USGS	12436000	1987-01-07	1287.88	A
USGS	12436000	1987-01-08	1287.24	A
USGS	12436000	1987-01-09	1287.00	A
USGS	12436000	1987-01-10	1287.43	A
USGS	12436000	1987-01-11	1288.17	A
USGS	12436000	1987-01-12	1288.14	A
USGS	12436000	1987-01-13	1287.57	A
USGS	12436000	1987-01-14	1286.78	A
USGS	12436000	1987-01-15	1285.83	A
USGS	12436000	1987-01-16	1284.94	A
USGS	12436000	1987-01-17	1284.46	A
USGS	12436000	1987-01-18	1284.84	A
USGS	12436000	1987-01-19	1284.41	A
USGS	12436000	1987-01-20	1283.60	A
USGS	12436000	1987-01-21	1282.67	A
USGS	12436000	1987-01-22	1282.19	A
USGS	12436000	1987-01-23	1282.14	A
USGS	12436000	1987-01-24	1282.57	A
USGS	12436000	1987-01-25	1283.45	A
USGS	12436000	1987-01-26	1283.96	A
USGS	12436000	1987-01-27	1284.30	A
USGS	12436000	1987-01-28	1284.26	A
USGS	12436000	1987-01-29	1284.85	A
USGS	12436000	1987-01-30	1285.13	A
USGS	12436000	1987-01-31	1285.73	A
USGS	12436000	1987-02-01	1286.56	A
USGS	12436000	1987-02-02	1286.60	A
USGS	12436000	1987-02-03	1287.10	A
USGS	12436000	1987-02-04	1287.34	A
USGS	12436000	1987-02-05	1287.82	A
USGS	12436000	1987-02-06	1287.79	A
USGS	12436000	1987-02-07	1287.80	A
USGS	12436000	1987-02-08	1287.91	A
USGS	12436000	1987-02-09	1287.49	A
USGS	12436000	1987-02-10	1287.24	A
USGS	12436000	1987-02-11	1286.90	A
USGS	12436000	1987-02-12	1286.99	A
USGS	12436000	1987-02-13	1287.06	A
USGS	12436000	1987-02-14	1287.42	A
USGS	12436000	1987-02-15	1288.22	A
USGS	12436000	1987-02-16	1288.48	A
USGS	12436000	1987-02-17	1288.40	A
USGS	12436000	1987-02-18	1287.97	A
USGS	12436000	1987-02-19	1287.70	A
USGS	12436000	1987-02-20	1287.80	A
USGS	12436000	1987-02-21	1288.05	A
USGS	12436000	1987-02-22	1287.94	A
USGS	12436000	1987-02-23	1287.61	A
USGS	12436000	1987-02-24	1286.62	A
USGS	12436000	1987-02-25	1285.67	A
USGS	12436000	1987-02-26	1284.90	A
USGS	12436000	1987-02-27	1284.15	A
USGS	12436000	1987-02-28	1283.58	A
USGS	12436000	1987-03-01	1283.58	A
USGS	12436000	1987-03-02	1283.27	A
USGS	12436000	1987-03-03	1283.37	A
USGS	12436000	1987-03-04	1283.71	A
USGS	12436000	1987-03-05	1284.20	A
USGS	12436000	1987-03-06	1284.48	A
USGS	12436000	1987-03-07	1285.49	A
USGS	12436000	1987-03-08	1286.15	A
USGS	12436000	1987-03-09	1286.22	A
USGS	12436000	1987-03-10	1286.14	A
USGS	12436000	1987-03-11	1285.75	A
USGS	12436000	1987-03-12	1285.96	A
USGS	12436000	1987-03-13	1285.99	A
USGS	12436000	1987-03-14	1286.87	A
USGS	12436000	1987-03-15	1288.19	A
USGS	12436000	1987-03-16	1288.55	A
USGS	12436000	1987-03-17	1289.09	A
USGS	12436000	1987-03-18	1288.66	A
USGS	12436000	1987-03-19	1288.55	A
USGS	12436000	1987-03-20	1288.35	A
USGS	12436000	1987-03-21	1288.40	A
USGS	12436000	1987-03-22	1288.87	A
USGS	12436000	1987-03-23	1288.20	A
USGS	12436000	1987-03-24	1287.00	A
USGS	12436000	1987-03-25	1285.35	A
USGS	12436000	1987-03-26	1284.98	A
USGS	12436000	1987-03-27	1284.57	A
USGS	12436000	1987-03-28	1284.47	A
USGS	12436000	1987-03-29	1284.54	A
USGS	12436000	1987-03-30	1283.96	A
USGS	12436000	1987-03-31	1283.35	A
USGS	12436000	1987-04-01	1283.00	A
USGS	12436000	1987-04-02	1282.20	A
USGS	12436000	1987-04-03	1281.39	A
USGS	12436000	1987-04-04	1281.25	A
USGS	12436000	1987-04-05	1281.56	A
USGS	12436000	1987-04-06	1280.89	A
USGS	12436000	1987-04-07	1280.47	A
USGS	12436000	1987-04-08	1279.99	A
USGS	12436000	1987-04-09	1279.77	A
USGS	12436000	1987-04-10	1279.02	A
USGS	12436000	1987-04-11	1279.18	A
USGS	12436000	1987-04-12	1279.90	A
USGS	12436000	1987-04-13	1279.96	A
USGS	12436000	1987-04-14	1280.15	A
USGS	12436000	1987-04-15	1279.99	A
USGS	12436000	1987-04-16	1279.82	A
USGS	12436000	1987-04-17	1279.55	A
USGS	12436000	1987-04-18	1279.79	A
USGS	12436000	1987-04-19	1280.63	A
USGS	12436000	1987-04-20	1280.10	A
USGS	12436000	1987-04-21	1279.52	A
USGS	12436000	1987-04-22	1279.25	A
USGS	12436000	1987-04-23	1279.29	A
USGS	12436000	1987-04-24	1279.80	A
USGS	12436000	1987-04-25	1280.66	A
USGS	12436000	1987-04-26	1282.02	A
USGS	12436000	1987-04-27	1281.80	A
USGS	12436000	1987-04-28	1280.75	A
USGS	12436000	1987-04-29	1280.42	A
USGS	12436000	1987-04-30	1280.30	A
USGS	12436000	1987-05-01	1281.20	A
USGS	12436000	1987-05-02	1281.87	A
USGS	12436000	1987-05-03	1282.69	A
USGS	12436000	1987-05-04	1281.91	A
USGS	12436000	1987-05-05	1281.27	A
USGS	12436000	1987-05-06	1281.12	A
USGS	12436000	1987-05-07	1281.18	A
USGS	12436000	1987-05-08	1281.36	A
USGS	12436000	1987-05-09	1281.92	A
USGS	12436000	1987-05-10	1282.80	A
USGS	12436000	1987-05-11	1282.38	A
USGS	12436000	1987-05-12	1282.11	A
USGS	12436000	1987-05-13	1282.13	A
USGS	12436000	1987-05-14	1281.95	A
USGS	12436000	1987-05-15	1281.55	A
USGS	12436000	1987-05-16	1281.55	A
USGS	12436000	1987-05-17	1281.87	A
USGS	12436000	1987-05-18	1281.60	A
USGS	12436000	1987-05-19	1281.38	A
USGS	12436000	1987-05-20	1280.83	A
USGS	12436000	1987-05-21	1279.93	A
USGS	12436000	1987-05-22	1278.95	A
USGS	12436000	1987-05-23	1278.26	A
USGS	12436000	1987-05-24	1278.27	A
USGS	12436000	1987-05-25	1278.55	A
USGS	12436000	1987-05-26	1277.99	A
USGS	12436000	1987-05-27	1277.30	A
USGS	12436000	1987-05-28	1277.06	A
USGS	12436000	1987-05-29	1277.08	A
USGS	12436000	1987-05-30	1277.95	A
USGS	12436000	1987-05-31	1279.24	A
USGS	12436000	1987-06-01	1279.31	A
USGS	12436000	1987-06-02	1279.16	A
USGS	12436000	1987-06-03	1279.49	A
USGS	12436000	1987-06-04	1279.27	A
USGS	12436000	1987-06-05	1278.57	A
USGS	12436000	1987-06-06	1277.74	A
USGS	12436000	1987-06-07	1278.35	A
USGS	12436000	1987-06-08	1277.35	A
USGS	12436000	1987-06-09	1276.47	A
USGS	12436000	1987-06-10	1275.22	A
USGS	12436000	1987-06-11	1275.40	A
USGS	12436000	1987-06-12	1275.27	A
USGS	12436000	1987-06-13	1275.45	A
USGS	12436000	1987-06-14	1276.24	A
USGS	12436000	1987-06-15	1276.63	A
USGS	12436000	1987-06-16	1276.17	A
USGS	12436000	1987-06-17	1276.02	A
USGS	12436000	1987-06-18	1275.77	A
USGS	12436000	1987-06-19	1275.55	A
USGS	12436000	1987-06-20	1275.93	A
USGS	12436000	1987-06-21	1276.88	A
USGS	12436000	1987-06-22	1276.45	A
USGS	12436000	1987-06-23	1276.23	A
USGS	12436000	1987-06-24	1275.97	A
USGS	12436000	1987-06-25	1275.84	A
USGS	12436000	1987-06-26	1275.52	A
USGS	12436000	1987-06-27	1275.91	A
USGS	12436000	1987-06-28	1277.02	A
USGS	12436000	1987-06-29	1277.13	A
USGS	12436000	1987-06-30	1277.63	A
USGS	12436000	1987-07-01	1278.72	A
USGS	12436000	1987-07-02	1280.13	A
USGS	12436000	1987-07-03	1281.83	A
USGS	12436000	1987-07-04	1283.77	A
USGS	12436000	1987-07-05	1285.86	A
USGS	12436000	1987-07-06	1286.52	A
USGS	12436000	1987-07-07	1286.86	A
USGS	12436000	1987-07-08	1286.67	A
USGS	12436000	1987-07-09	1286.30	A
USGS	12436000	1987-07-10	1285.90	A
USGS	12436000	1987-07-11	1286.17	A
USGS	12436000	1987-07-12	1286.84	A
USGS	12436000	1987-07-13	1286.46	A
USGS	12436000	1987-07-14	1285.83	A
USGS	12436000	1987-07-15	1285.38	A
USGS	12436000	1987-07-16	1284.96	A
USGS	12436000	1987-07-17	1284.60	A
USGS	12436000	1987-07-18	1285.17	A
USGS	12436000	1987-07-19	1286.07	A
USGS	12436000	1987-07-20	1286.00	A
USGS	12436000	1987-07-21	1285.61	A
USGS	12436000	1987-07-22	1285.59	A
USGS	12436000	1987-07-23	1285.74	A
USGS	12436000	1987-07-24	1286.08	A
USGS	12436000	1987-07-25	1287.01	A
USGS	12436000	1987-07-26	1287.54	A
USGS	12436000	1987-07-27	1287.44	A
USGS	12436000	1987-07-28	1287.41	A
USGS	12436000	1987-07-29	1286.96	A
USGS	12436000	1987-07-30	1286.65	A
USGS	12436000	1987-07-31	1286.76	A
USGS	12436000	1987-08-01	1287.49	A
USGS	12436000	1987-08-02	1288.15	A
USGS	12436000	1987-08-03	1287.85	A
USGS	12436000	1987-08-04	1287.60	A
USGS	12436000	1987-08-05	1287.03	A
USGS	12436000	1987-08-06	1286.95	A
USGS	12436000	1987-08-07	1286.99	A
USGS	12436000	1987-08-08	1287.31	A
USGS	12436000	1987-08-09	1287.55	A
USGS	12436000	1987-08-10	1287.31	A
USGS	12436000	1987-08-11	1287.42	A
USGS	12436000	1987-08-12	1287.10	A
USGS	12436000	1987-08-13	1286.58	A
USGS	12436000	1987-08-14	1286.47	A
USGS	12436000	1987-08-15	1286.67	A
USGS	12436000	1987-08-16	1286.64	A
USGS	12436000	1987-08-17	1286.60	A
USGS	12436000	1987-08-18	1286.59	A
USGS	12436000	1987-08-19	1286.58	A
USGS	12436000	1987-08-20	1286.51	A
USGS	12436000	1987-08-21	1286.48	A
USGS	12436000	1987-08-22	1286.98	A
USGS	12436000	1987-08-23	1287.33	A
USGS	12436000	1987-08-24	1286.77	A
USGS	12436000	1987-08-25	1286.43	A
USGS	12436000	1987-08-26	1286.03	A
USGS	12436000	1987-08-27	1285.76	A
USGS	12436000	1987-08-28	1285.42	A
USGS	12436000	1987-08-29	1285.34	A
USGS	12436000	1987-08-30	1285.32	A
USGS	12436000	1987-08-31	1285.02	A
USGS	12436000	1987-09-01	1284.64	A
USGS	12436000	1987-09-02	1284.81	A
USGS	12436000	1987-09-03	1285.11	A
USGS	12436000	1987-09-04	1285.75	A
USGS	12436000	1987-09-05	1286.75	A
USGS	12436000	1987-09-06	1287.79	A
USGS	12436000	1987-09-07	1288.41	A
USGS	12436000	1987-09-08	1288.39	A
USGS	12436000	1987-09-09	1288.39	A
USGS	12436000	1987-09-10	1287.97	A
USGS	12436000	1987-09-11	1287.04	A
USGS	12436000	1987-09-12	1286.79	A
USGS	12436000	1987-09-13	1286.84	A
USGS	12436000	1987-09-14	1285.99	A
USGS	12436000	1987-09-15	1285.72	A
USGS	12436000	1987-09-16	1285.69	A
USGS	12436000	1987-09-17	1285.71	A
USGS	12436000	1987-09-18	1285.89	A
USGS	12436000	1987-09-19	1286.34	A
USGS	12436000	1987-09-20	1286.94	A
USGS	12436000	1987-09-21	1286.77	A
USGS	12436000	1987-09-22	1286.54	A
USGS	12436000	1987-09-23	1286.64	A
USGS	12436000	1987-09-24	1286.58	A
USGS	12436000	1987-09-25	1286.46	A
USGS	12436000	1987-09-26	1287.18	A
USGS	12436000	1987-09-27	1287.92	A
USGS	12436000	1987-09-28	1287.72	A
USGS	12436000	1987-09-29	1287.50	A
USGS	12436000	1987-09-30	1287.10	A
USGS	12436000	1987-10-01	1286.82	A
USGS	12436000	1987-10-02	1286.77	A
USGS	12436000	1987-10-03	1286.81	A
USGS	12436000	1987-10-04	1287.44	A
USGS	12436000	1987-10-05	1286.89	A
USGS	12436000	1987-10-06	1286.82	A
USGS	12436000	1987-10-07	1287.34	A
USGS	12436000	1987-10-08	1287.74	A
USGS	12436000	1987-10-09	1288.60	A
USGS	12436000	1987-10-10	1288.99	A
USGS	12436000	1987-10-11	1289.40	A
USGS	12436000	1987-10-12	1288.80	A
USGS	12436000	1987-10-13	1288.56	A
USGS	12436000	1987-10-14	1288.14	A
USGS	12436000	1987-10-15	1287.78	A
USGS	12436000	1987-10-16	1287.23	A
USGS	12436000	1987-10-17	1287.00	A
USGS	12436000	1987-10-18	1286.58	A
USGS	12436000	1987-10-19	1286.01	A
USGS	12436000	1987-10-20	1285.01	A
USGS	12436000	1987-10-21	1284.23	A
USGS	12436000	1987-10-22	1283.59	A
USGS	12436000	1987-10-23	1283.10	A
USGS	12436000	1987-10-24	1283.27	A
USGS	12436000	1987-10-25	1283.87	A
USGS	12436000	1987-10-26	1283.66	A
USGS	12436000	1987-10-27	1283.63	A
USGS	12436000	1987-10-28	1283.54	A
USGS	12436000	1987-10-29	1283.61	A
USGS	12436000	1987-10-30	1284.18	A
USGS	12436000	1987-10-31	1284.76	A
USGS	12436000	1987-11-01	1285.42	A
USGS	12436000	1987-11-02	1285.42	A
USGS	12436000	1987-11-03	1285.47	A
USGS	12436000	1987-11-04	1285.65	A
USGS	12436000	1987-11-05	1285.69	A
USGS	12436000	1987-11-06	1286.03	A
USGS	12436000	1987-11-07	1287.00	A
USGS	12436000	1987-11-08	1288.36	A
USGS	12436000	1987-11-09	1288.61	A
USGS	12436000	1987-11-10	1288.75	A
USGS	12436000	1987-11-11	1288.73	A
USGS	12436000	1987-11-12	1288.83	A
USGS	12436000	1987-11-13	1288.86	A
